GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATE,STATEA,COUNTYA,COUSUBA,PLACEA,AIANHHA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SDELMA,SDSECA,SDUNIA,PCI,PUMAA,GEOID,NAME_E,I25E001,NAME_M,I25M001
"G36003703","2010","NY",,,"New York","36",,,,,,,,,,,,,,,,,,"03703","79500US3603703","PUMA5 03703, New York",47228,"PUMA5 03703, New York",4174
"G36003704","2010","NY",,,"New York","36",,,,,,,,,,,,,,,,,,"03704","79500US3603704","PUMA5 03704, New York",43614,"PUMA5 03704, New York",4140
"G36003705","2010","NY",,,"New York","36",,,,,,,,,,,,,,,,,,"03705","79500US3603705","PUMA5 03705, New York",20576,"PUMA5 03705, New York",1610
"G36003706","2010","NY",,,"New York","36",,,,,,,,,,,,,,,,,,"03706","79500US3603706","PUMA5 03706, New York",27215,"PUMA5 03706, New York",4252
"G36003707","2010","NY",,,"New York","36",,,,,,,,,,,,,,,,,,"03707","79500US3603707","PUMA5 03707, New York",25652,"PUMA5 03707, New York",2681
"G36003708","2010","NY",,,"New York","36",,,,,,,,,,,,,,,,,,"03708","79500US3603708","PUMA5 03708, New York",26731,"PUMA5 03708, New York",2112
"G36003709","2010","NY",,,"New York","36",,,,,,,,,,,,,,,,,,"03709","79500US3603709","PUMA5 03709, New York",39289,"PUMA5 03709, New York",4671
"G36003710","2010","NY",,,"New York","36",,,,,,,,,,,,,,,,,,"03710","79500US3603710","PUMA5 03710, New York",20844,"PUMA5 03710, New York",1430
"G36003801","2010","NY",,,"New York","36",,,,,,,,,,,,,,,,,,"03801","79500US3603801","PUMA5 03801, New York",41171,"PUMA5 03801, New York",2344
"G36003802","2010","NY",,,"New York","36",,,,,,,,,,,,,,,,,,"03802","79500US3603802","PUMA5 03802, New York",37268,"PUMA5 03802, New York",4891
"G36003803","2010","NY",,,"New York","36",,,,,,,,,,,,,,,,,,"03803","79500US3603803","PUMA5 03803, New York",35335,"PUMA5 03803, New York",3464
"G36003804","2010","NY",,,"New York","36",,,,,,,,,,,,,,,,,,"03804","79500US3603804","PUMA5 03804, New York",30574,"PUMA5 03804, New York",4039
"G36003805","2010","NY",,,"New York","36",,,,,,,,,,,,,,,,,,"03805","79500US3603805","PUMA5 03805, New York",95477,"PUMA5 03805, New York",6196
"G36003806","2010","NY",,,"New York","36",,,,,,,,,,,,,,,,,,"03806","79500US3603806","PUMA5 03806, New York",90001,"PUMA5 03806, New York",7366
"G36003807","2010","NY",,,"New York","36",,,,,,,,,,,,,,,,,,"03807","79500US3603807","PUMA5 03807, New York",77845,"PUMA5 03807, New York",6297
"G36003808","2010","NY",,,"New York","36",,,,,,,,,,,,,,,,,,"03808","79500US3603808","PUMA5 03808, New York",91120,"PUMA5 03808, New York",3764
"G36003809","2010","NY",,,"New York","36",,,,,,,,,,,,,,,,,,"03809","79500US3603809","PUMA5 03809, New York",42314,"PUMA5 03809, New York",3483
"G36003810","2010","NY",,,"New York","36",,,,,,,,,,,,,,,,,,"03810","79500US3603810","PUMA5 03810, New York",102119,"PUMA5 03810, New York",9185
"G36003901","2010","NY",,,"New York","36",,,,,,,,,,,,,,,,,,"03901","79500US3603901","PUMA5 03901, New York",81674,"PUMA5 03901, New York",4412
"G36003902","2010","NY",,,"New York","36",,,,,,,,,,,,,,,,,,"03902","79500US3603902","PUMA5 03902, New York",68736,"PUMA5 03902, New York",4270
"G36003903","2010","NY",,,"New York","36",,,,,,,,,,,,,,,,,,"03903","79500US3603903","PUMA5 03903, New York",59340,"PUMA5 03903, New York",6411
"G36004001","2010","NY",,,"New York","36",,,,,,,,,,,,,,,,,,"04001","79500US3604001","PUMA5 04001, New York",41878,"PUMA5 04001, New York",3133
"G36004002","2010","NY",,,"New York","36",,,,,,,,,,,,,,,,,,"04002","79500US3604002","PUMA5 04002, New York",37050,"PUMA5 04002, New York",5146
"G36004003","2010","NY",,,"New York","36",,,,,,,,,,,,,,,,,,"04003","79500US3604003","PUMA5 04003, New York",36985,"PUMA5 04003, New York",5730
"G36004004","2010","NY",,,"New York","36",,,,,,,,,,,,,,,,,,"04004","79500US3604004","PUMA5 04004, New York",71792,"PUMA5 04004, New York",6960
"G36004005","2010","NY",,,"New York","36",,,,,,,,,,,,,,,,,,"04005","79500US3604005","PUMA5 04005, New York",82941,"PUMA5 04005, New York",5528
"G36004006","2010","NY",,,"New York","36",,,,,,,,,,,,,,,,,,"04006","79500US3604006","PUMA5 04006, New York",38571,"PUMA5 04006, New York",3243
"G36004007","2010","NY",,,"New York","36",,,,,,,,,,,,,,,,,,"04007","79500US3604007","PUMA5 04007, New York",26237,"PUMA5 04007, New York",3114
"G36004008","2010","NY",,,"New York","36",,,,,,,,,,,,,,,,,,"04008","79500US3604008","PUMA5 04008, New York",31565,"PUMA5 04008, New York",1812
"G36004009","2010","NY",,,"New York","36",,,,,,,,,,,,,,,,,,"04009","79500US3604009","PUMA5 04009, New York",58824,"PUMA5 04009, New York",4352
"G36004010","2010","NY",,,"New York","36",,,,,,,,,,,,,,,,,,"04010","79500US3604010","PUMA5 04010, New York",43330,"PUMA5 04010, New York",2690
"G36004011","2010","NY",,,"New York","36",,,,,,,,,,,,,,,,,,"04011","79500US3604011","PUMA5 04011, New York",38794,"PUMA5 04011, New York",3866
"G36004012","2010","NY",,,"New York","36",,,,,,,,,,,,,,,,,,"04012","79500US3604012","PUMA5 04012, New York",40402,"PUMA5 04012, New York",3595
"G36004013","2010","NY",,,"New York","36",,,,,,,,,,,,,,,,,,"04013","79500US3604013","PUMA5 04013, New York",48367,"PUMA5 04013, New York",2646
"G36004014","2010","NY",,,"New York","36",,,,,,,,,,,,,,,,,,"04014","79500US3604014","PUMA5 04014, New York",36140,"PUMA5 04014, New York",3342
"G36004015","2010","NY",,,"New York","36",,,,,,,,,,,,,,,,,,"04015","79500US3604015","PUMA5 04015, New York",43070,"PUMA5 04015, New York",4206
"G36004016","2010","NY",,,"New York","36",,,,,,,,,,,,,,,,,,"04016","79500US3604016","PUMA5 04016, New York",46948,"PUMA5 04016, New York",3558
"G36004017","2010","NY",,,"New York","36",,,,,,,,,,,,,,,,,,"04017","79500US3604017","PUMA5 04017, New York",38244,"PUMA5 04017, New York",2539
"G36004018","2010","NY",,,"New York","36",,,,,,,,,,,,,,,,,,"04018","79500US3604018","PUMA5 04018, New York",29116,"PUMA5 04018, New York",4154
"G36004101","2010","NY",,,"New York","36",,,,,,,,,,,,,,,,,,"04101","79500US3604101","PUMA5 04101, New York",46525,"PUMA5 04101, New York",3169
"G36004102","2010","NY",,,"New York","36",,,,,,,,,,,,,,,,,,"04102","79500US3604102","PUMA5 04102, New York",44885,"PUMA5 04102, New York",2968
"G36004103","2010","NY",,,"New York","36",,,,,,,,,,,,,,,,,,"04103","79500US3604103","PUMA5 04103, New York",52101,"PUMA5 04103, New York",3250
"G36004104","2010","NY",,,"New York","36",,,,,,,,,,,,,,,,,,"04104","79500US3604104","PUMA5 04104, New York",70494,"PUMA5 04104, New York",5360
"G36004105","2010","NY",,,"New York","36",,,,,,,,,,,,,,,,,,"04105","79500US3604105","PUMA5 04105, New York",76072,"PUMA5 04105, New York",3581
"G36004106","2010","NY",,,"New York","36",,,,,,,,,,,,,,,,,,"04106","79500US3604106","PUMA5 04106, New York",55235,"PUMA5 04106, New York",4894
"G36004107","2010","NY",,,"New York","36",,,,,,,,,,,,,,,,,,"04107","79500US3604107","PUMA5 04107, New York",41289,"PUMA5 04107, New York",3004
"G36004108","2010","NY",,,"New York","36",,,,,,,,,,,,,,,,,,"04108","79500US3604108","PUMA5 04108, New York",55138,"PUMA5 04108, New York",3743
"G36004109","2010","NY",,,"New York","36",,,,,,,,,,,,,,,,,,"04109","79500US3604109","PUMA5 04109, New York",52194,"PUMA5 04109, New York",3359
"G36004110","2010","NY",,,"New York","36",,,,,,,,,,,,,,,,,,"04110","79500US3604110","PUMA5 04110, New York",53260,"PUMA5 04110, New York",3011
"G36004111","2010","NY",,,"New York","36",,,,,,,,,,,,,,,,,,"04111","79500US3604111","PUMA5 04111, New York",57152,"PUMA5 04111, New York",4047
"G36004112","2010","NY",,,"New York","36",,,,,,,,,,,,,,,,,,"04112","79500US3604112","PUMA5 04112, New York",49767,"PUMA5 04112, New York",4118
"G36004113","2010","NY",,,"New York","36",,,,,,,,,,,,,,,,,,"04113","79500US3604113","PUMA5 04113, New York",56306,"PUMA5 04113, New York",4474
"G36004114","2010","NY",,,"New York","36",,,,,,,,,,,,,,,,,,"04114","79500US3604114","PUMA5 04114, New York",47924,"PUMA5 04114, New York",6052
"G36004201","2010","NY",,,"New York","36",,,,,,,,,,,,,,,,,,"04201","79500US3604201","PUMA5 04201, New York",110246,"PUMA5 04201, New York",10056
"G36004202","2010","NY",,,"New York","36",,,,,,,,,,,,,,,,,,"04202","79500US3604202","PUMA5 04202, New York",102254,"PUMA5 04202, New York",9467
"G36004203","2010","NY",,,"New York","36",,,,,,,,,,,,,,,,,,"04203","79500US3604203","PUMA5 04203, New York",97176,"PUMA5 04203, New York",12542
"G36004204","2010","NY",,,"New York","36",,,,,,,,,,,,,,,,,,"04204","79500US3604204","PUMA5 04204, New York",85635,"PUMA5 04204, New York",5800
"G36004205","2010","NY",,,"New York","36",,,,,,,,,,,,,,,,,,"04205","79500US3604205","PUMA5 04205, New York",87484,"PUMA5 04205, New York",8660
"G36004206","2010","NY",,,"New York","36",,,,,,,,,,,,,,,,,,"04206","79500US3604206","PUMA5 04206, New York",53523,"PUMA5 04206, New York",7698
"G36004207","2010","NY",,,"New York","36",,,,,,,,,,,,,,,,,,"04207","79500US3604207","PUMA5 04207, New York",91582,"PUMA5 04207, New York",7457
"G36004208","2010","NY",,,"New York","36",,,,,,,,,,,,,,,,,,"04208","79500US3604208","PUMA5 04208, New York",101716,"PUMA5 04208, New York",10508
"G36004209","2010","NY",,,"New York","36",,,,,,,,,,,,,,,,,,"04209","79500US3604209","PUMA5 04209, New York",108183,"PUMA5 04209, New York",8578
"G36004210","2010","NY",,,"New York","36",,,,,,,,,,,,,,,,,,"04210","79500US3604210","PUMA5 04210, New York",98250,"PUMA5 04210, New York",9670
"G36004211","2010","NY",,,"New York","36",,,,,,,,,,,,,,,,,,"04211","79500US3604211","PUMA5 04211, New York",93023,"PUMA5 04211, New York",9160
"G36004212","2010","NY",,,"New York","36",,,,,,,,,,,,,,,,,,"04212","79500US3604212","PUMA5 04212, New York",77473,"PUMA5 04212, New York",9296
"G36004301","2010","NY",,,"New York","36",,,,,,,,,,,,,,,,,,"04301","79500US3604301","PUMA5 04301, New York",97315,"PUMA5 04301, New York",6593
"G36004302","2010","NY",,,"New York","36",,,,,,,,,,,,,,,,,,"04302","79500US3604302","PUMA5 04302, New York",102203,"PUMA5 04302, New York",5404
"G36004303","2010","NY",,,"New York","36",,,,,,,,,,,,,,,,,,"04303","79500US3604303","PUMA5 04303, New York",101246,"PUMA5 04303, New York",6926
"G36004304","2010","NY",,,"New York","36",,,,,,,,,,,,,,,,,,"04304","79500US3604304","PUMA5 04304, New York",68545,"PUMA5 04304, New York",4699
"G36004305","2010","NY",,,"New York","36",,,,,,,,,,,,,,,,,,"04305","79500US3604305","PUMA5 04305, New York",71288,"PUMA5 04305, New York",5815
"G36004306","2010","NY",,,"New York","36",,,,,,,,,,,,,,,,,,"04306","79500US3604306","PUMA5 04306, New York",72035,"PUMA5 04306, New York",10787
"G36004307","2010","NY",,,"New York","36",,,,,,,,,,,,,,,,,,"04307","79500US3604307","PUMA5 04307, New York",84020,"PUMA5 04307, New York",6254
"G36004308","2010","NY",,,"New York","36",,,,,,,,,,,,,,,,,,"04308","79500US3604308","PUMA5 04308, New York",85230,"PUMA5 04308, New York",5441
"G36004309","2010","NY",,,"New York","36",,,,,,,,,,,,,,,,,,"04309","79500US3604309","PUMA5 04309, New York",66692,"PUMA5 04309, New York",6959
"G36004310","2010","NY",,,"New York","36",,,,,,,,,,,,,,,,,,"04310","79500US3604310","PUMA5 04310, New York",79563,"PUMA5 04310, New York",7488
"G36004311","2010","NY",,,"New York","36",,,,,,,,,,,,,,,,,,"04311","79500US3604311","PUMA5 04311, New York",85697,"PUMA5 04311, New York",6731
"G36004312","2010","NY",,,"New York","36",,,,,,,,,,,,,,,,,,"04312","79500US3604312","PUMA5 04312, New York",73848,"PUMA5 04312, New York",2869
"G37000100","2010","NC",,,"North Carolina","37",,,,,,,,,,,,,,,,,,"00100","79500US3700100","PUMA5 00100, North Carolina",36559,"PUMA5 00100, North Carolina",1160
"G37000201","2010","NC",,,"North Carolina","37",,,,,,,,,,,,,,,,,,"00201","79500US3700201","PUMA5 00201, North Carolina",41331,"PUMA5 00201, North Carolina",4075
"G37000202","2010","NC",,,"North Carolina","37",,,,,,,,,,,,,,,,,,"00202","79500US3700202","PUMA5 00202, North Carolina",42052,"PUMA5 00202, North Carolina",3317
"G37000300","2010","NC",,,"North Carolina","37",,,,,,,,,,,,,,,,,,"00300","79500US3700300","PUMA5 00300, North Carolina",42607,"PUMA5 00300, North Carolina",3220
"G37000400","2010","NC",,,"North Carolina","37",,,,,,,,,,,,,,,,,,"00400","79500US3700400","PUMA5 00400, North Carolina",36656,"PUMA5 00400, North Carolina",1384
"G37000500","2010","NC",,,"North Carolina","37",,,,,,,,,,,,,,,,,,"00500","79500US3700500","PUMA5 00500, North Carolina",32068,"PUMA5 00500, North Carolina",2858
"G37000600","2010","NC",,,"North Carolina","37",,,,,,,,,,,,,,,,,,"00600","79500US3700600","PUMA5 00600, North Carolina",32994,"PUMA5 00600, North Carolina",2427
"G37000700","2010","NC",,,"North Carolina","37",,,,,,,,,,,,,,,,,,"00700","79500US3700700","PUMA5 00700, North Carolina",41273,"PUMA5 00700, North Carolina",2386
"G37000800","2010","NC",,,"North Carolina","37",,,,,,,,,,,,,,,,,,"00800","79500US3700800","PUMA5 00800, North Carolina",37669,"PUMA5 00800, North Carolina",2398
"G37000901","2010","NC",,,"North Carolina","37",,,,,,,,,,,,,,,,,,"00901","79500US3700901","PUMA5 00901, North Carolina",45023,"PUMA5 00901, North Carolina",4774
"G37000902","2010","NC",,,"North Carolina","37",,,,,,,,,,,,,,,,,,"00902","79500US3700902","PUMA5 00902, North Carolina",37799,"PUMA5 00902, North Carolina",2507
"G37000903","2010","NC",,,"North Carolina","37",,,,,,,,,,,,,,,,,,"00903","79500US3700903","PUMA5 00903, North Carolina",37279,"PUMA5 00903, North Carolina",3762
"G37000904","2010","NC",,,"North Carolina","37",,,,,,,,,,,,,,,,,,"00904","79500US3700904","PUMA5 00904, North Carolina",38800,"PUMA5 00904, North Carolina",4125
"G37000905","2010","NC",,,"North Carolina","37",,,,,,,,,,,,,,,,,,"00905","79500US3700905","PUMA5 00905, North Carolina",75318,"PUMA5 00905, North Carolina",6121
"G37001000","2010","NC",,,"North Carolina","37",,,,,,,,,,,,,,,,,,"01000","79500US3701000","PUMA5 01000, North Carolina",65074,"PUMA5 01000, North Carolina",2760
"G37001100","2010","NC",,,"North Carolina","37",,,,,,,,,,,,,,,,,,"01100","79500US3701100","PUMA5 01100, North Carolina",40290,"PUMA5 01100, North Carolina",2124
"G37001200","2010","NC",,,"North Carolina","37",,,,,,,,,,,,,,,,,,"01200","79500US3701200","PUMA5 01200, North Carolina",37360,"PUMA5 01200, North Carolina",2439
"G37001300","2010","NC",,,"North Carolina","37",,,,,,,,,,,,,,,,,,"01300","79500US3701300","PUMA5 01300, North Carolina",48666,"PUMA5 01300, North Carolina",1942
"G37001400","2010","NC",,,"North Carolina","37",,,,,,,,,,,,,,,,,,"01400","79500US3701400","PUMA5 01400, North Carolina",65576,"PUMA5 01400, North Carolina",4572
"G37001500","2010","NC",,,"North Carolina","37",,,,,,,,,,,,,,,,,,"01500","79500US3701500","PUMA5 01500, North Carolina",45714,"PUMA5 01500, North Carolina",3026
"G37001601","2010","NC",,,"North Carolina","37",,,,,,,,,,,,,,,,,,"01601","79500US3701601","PUMA5 01601, North Carolina",30243,"PUMA5 01601, North Carolina",2167
"G37001602","2010","NC",,,"North Carolina","37",,,,,,,,,,,,,,,,,,"01602","79500US3701602","PUMA5 01602, North Carolina",42352,"PUMA5 01602, North Carolina",2666
"G37001700","2010","NC",,,"North Carolina","37",,,,,,,,,,,,,,,,,,"01700","79500US3701700","PUMA5 01700, North Carolina",50143,"PUMA5 01700, North Carolina",2380
"G37001800","2010","NC",,,"North Carolina","37",,,,,,,,,,,,,,,,,,"01800","79500US3701800","PUMA5 01800, North Carolina",37209,"PUMA5 01800, North Carolina",1728
"G37001900","2010","NC",,,"North Carolina","37",,,,,,,,,,,,,,,,,,"01900","79500US3701900","PUMA5 01900, North Carolina",54614,"PUMA5 01900, North Carolina",4090
"G37002000","2010","NC",,,"North Carolina","37",,,,,,,,,,,,,,,,,,"02000","79500US3702000","PUMA5 02000, North Carolina",38267,"PUMA5 02000, North Carolina",3289
"G37002100","2010","NC",,,"North Carolina","37",,,,,,,,,,,,,,,,,,"02100","79500US3702100","PUMA5 02100, North Carolina",41562,"PUMA5 02100, North Carolina",2052
"G37002200","2010","NC",,,"North Carolina","37",,,,,,,,,,,,,,,,,,"02200","79500US3702200","PUMA5 02200, North Carolina",39660,"PUMA5 02200, North Carolina",2493
"G37002300","2010","NC",,,"North Carolina","37",,,,,,,,,,,,,,,,,,"02300","79500US3702300","PUMA5 02300, North Carolina",41058,"PUMA5 02300, North Carolina",2232
"G37002400","2010","NC",,,"North Carolina","37",,,,,,,,,,,,,,,,,,"02400","79500US3702400","PUMA5 02400, North Carolina",37991,"PUMA5 02400, North Carolina",2242
"G37002500","2010","NC",,,"North Carolina","37",,,,,,,,,,,,,,,,,,"02500","79500US3702500","PUMA5 02500, North Carolina",38158,"PUMA5 02500, North Carolina",4379
"G37002601","2010","NC",,,"North Carolina","37",,,,,,,,,,,,,,,,,,"02601","79500US3702601","PUMA5 02601, North Carolina",37844,"PUMA5 02601, North Carolina",3537
"G37002602","2010","NC",,,"North Carolina","37",,,,,,,,,,,,,,,,,,"02602","79500US3702602","PUMA5 02602, North Carolina",56511,"PUMA5 02602, North Carolina",3200
"G37002701","2010","NC",,,"North Carolina","37",,,,,,,,,,,,,,,,,,"02701","79500US3702701","PUMA5 02701, North Carolina",76384,"PUMA5 02701, North Carolina",5720
"G37002702","2010","NC",,,"North Carolina","37",,,,,,,,,,,,,,,,,,"02702","79500US3702702","PUMA5 02702, North Carolina",70160,"PUMA5 02702, North Carolina",3293
"G37002703","2010","NC",,,"North Carolina","37",,,,,,,,,,,,,,,,,,"02703","79500US3702703","PUMA5 02703, North Carolina",70088,"PUMA5 02703, North Carolina",2696
"G37002801","2010","NC",,,"North Carolina","37",,,,,,,,,,,,,,,,,,"02801","79500US3702801","PUMA5 02801, North Carolina",48917,"PUMA5 02801, North Carolina",3161
"G37002802","2010","NC",,,"North Carolina","37",,,,,,,,,,,,,,,,,,"02802","79500US3702802","PUMA5 02802, North Carolina",46338,"PUMA5 02802, North Carolina",2341
"G37002900","2010","NC",,,"North Carolina","37",,,,,,,,,,,,,,,,,,"02900","79500US3702900","PUMA5 02900, North Carolina",50407,"PUMA5 02900, North Carolina",3814
"G37003000","2010","NC",,,"North Carolina","37",,,,,,,,,,,,,,,,,,"03000","79500US3703000","PUMA5 03000, North Carolina",45916,"PUMA5 03000, North Carolina",1653
"G37003100","2010","NC",,,"North Carolina","37",,,,,,,,,,,,,,,,,,"03100","79500US3703100","PUMA5 03100, North Carolina",39669,"PUMA5 03100, North Carolina",3640
"G37003200","2010","NC",,,"North Carolina","37",,,,,,,,,,,,,,,,,,"03200","79500US3703200","PUMA5 03200, North Carolina",35214,"PUMA5 03200, North Carolina",3736
"G37003300","2010","NC",,,"North Carolina","37",,,,,,,,,,,,,,,,,,"03300","79500US3703300","PUMA5 03300, North Carolina",37740,"PUMA5 03300, North Carolina",3743
"G37003400","2010","NC",,,"North Carolina","37",,,,,,,,,,,,,,,,,,"03400","79500US3703400","PUMA5 03400, North Carolina",38077,"PUMA5 03400, North Carolina",3326
"G37003500","2010","NC",,,"North Carolina","37",,,,,,,,,,,,,,,,,,"03500","79500US3703500","PUMA5 03500, North Carolina",31094,"PUMA5 03500, North Carolina",2664
"G37003600","2010","NC",,,"North Carolina","37",,,,,,,,,,,,,,,,,,"03600","79500US3703600","PUMA5 03600, North Carolina",42144,"PUMA5 03600, North Carolina",2446
"G37003700","2010","NC",,,"North Carolina","37",,,,,,,,,,,,,,,,,,"03700","79500US3703700","PUMA5 03700, North Carolina",44024,"PUMA5 03700, North Carolina",2601
"G37003800","2010","NC",,,"North Carolina","37",,,,,,,,,,,,,,,,,,"03800","79500US3703800","PUMA5 03800, North Carolina",29453,"PUMA5 03800, North Carolina",3749
"G37003900","2010","NC",,,"North Carolina","37",,,,,,,,,,,,,,,,,,"03900","79500US3703900","PUMA5 03900, North Carolina",37276,"PUMA5 03900, North Carolina",2462
"G37004000","2010","NC",,,"North Carolina","37",,,,,,,,,,,,,,,,,,"04000","79500US3704000","PUMA5 04000, North Carolina",45050,"PUMA5 04000, North Carolina",2076
"G37004100","2010","NC",,,"North Carolina","37",,,,,,,,,,,,,,,,,,"04100","79500US3704100","PUMA5 04100, North Carolina",33710,"PUMA5 04100, North Carolina",3615
"G37004200","2010","NC",,,"North Carolina","37",,,,,,,,,,,,,,,,,,"04200","79500US3704200","PUMA5 04200, North Carolina",41787,"PUMA5 04200, North Carolina",1598
"G37004300","2010","NC",,,"North Carolina","37",,,,,,,,,,,,,,,,,,"04300","79500US3704300","PUMA5 04300, North Carolina",40764,"PUMA5 04300, North Carolina",2602
"G37004400","2010","NC",,,"North Carolina","37",,,,,,,,,,,,,,,,,,"04400","79500US3704400","PUMA5 04400, North Carolina",36729,"PUMA5 04400, North Carolina",2370
"G37004500","2010","NC",,,"North Carolina","37",,,,,,,,,,,,,,,,,,"04500","79500US3704500","PUMA5 04500, North Carolina",40626,"PUMA5 04500, North Carolina",2504
"G37004600","2010","NC",,,"North Carolina","37",,,,,,,,,,,,,,,,,,"04600","79500US3704600","PUMA5 04600, North Carolina",39222,"PUMA5 04600, North Carolina",2243
"G37004700","2010","NC",,,"North Carolina","37",,,,,,,,,,,,,,,,,,"04700","79500US3704700","PUMA5 04700, North Carolina",36730,"PUMA5 04700, North Carolina",2702
"G37004800","2010","NC",,,"North Carolina","37",,,,,,,,,,,,,,,,,,"04800","79500US3704800","PUMA5 04800, North Carolina",45562,"PUMA5 04800, North Carolina",2442
"G38000100","2010","ND",,,"North Dakota","38",,,,,,,,,,,,,,,,,,"00100","79500US3800100","PUMA5 00100, North Dakota",51849,"PUMA5 00100, North Dakota",2324
"G38000200","2010","ND",,,"North Dakota","38",,,,,,,,,,,,,,,,,,"00200","79500US3800200","PUMA5 00200, North Dakota",50067,"PUMA5 00200, North Dakota",2269
"G38000300","2010","ND",,,"North Dakota","38",,,,,,,,,,,,,,,,,,"00300","79500US3800300","PUMA5 00300, North Dakota",44870,"PUMA5 00300, North Dakota",2700
"G38000400","2010","ND",,,"North Dakota","38",,,,,,,,,,,,,,,,,,"00400","79500US3800400","PUMA5 00400, North Dakota",50616,"PUMA5 00400, North Dakota",3049
"G38000500","2010","ND",,,"North Dakota","38",,,,,,,,,,,,,,,,,,"00500","79500US3800500","PUMA5 00500, North Dakota",45264,"PUMA5 00500, North Dakota",3156
