GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATE,STATEA,COUNTYA,COUSUBA,PLACEA,AIANHHA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SDELMA,SDSECA,SDUNIA,PCI,PUMAA,GEOID,NAME_E,I25E001,NAME_M,I25M001
"G18003","2010","IN",,,"Indiana","18",,,,,,,,,,,,,"03",,,,,,"50000US1803","Congressional District 3 (111th Congress), Indiana",47197,"Congressional District 3 (111th Congress), Indiana",1111
"G18004","2010","IN",,,"Indiana","18",,,,,,,,,,,,,"04",,,,,,"50000US1804","Congressional District 4 (111th Congress), Indiana",51085,"Congressional District 4 (111th Congress), Indiana",1096
"G18005","2010","IN",,,"Indiana","18",,,,,,,,,,,,,"05",,,,,,"50000US1805","Congressional District 5 (111th Congress), Indiana",56440,"Congressional District 5 (111th Congress), Indiana",1176
"G18006","2010","IN",,,"Indiana","18",,,,,,,,,,,,,"06",,,,,,"50000US1806","Congressional District 6 (111th Congress), Indiana",41110,"Congressional District 6 (111th Congress), Indiana",860
"G18007","2010","IN",,,"Indiana","18",,,,,,,,,,,,,"07",,,,,,"50000US1807","Congressional District 7 (111th Congress), Indiana",34139,"Congressional District 7 (111th Congress), Indiana",1137
"G18008","2010","IN",,,"Indiana","18",,,,,,,,,,,,,"08",,,,,,"50000US1808","Congressional District 8 (111th Congress), Indiana",42843,"Congressional District 8 (111th Congress), Indiana",1439
"G18009","2010","IN",,,"Indiana","18",,,,,,,,,,,,,"09",,,,,,"50000US1809","Congressional District 9 (111th Congress), Indiana",42314,"Congressional District 9 (111th Congress), Indiana",1187
"G19001","2010","IA",,,"Iowa","19",,,,,,,,,,,,,"01",,,,,,"50000US1901","Congressional District 1 (111th Congress), Iowa",46704,"Congressional District 1 (111th Congress), Iowa",1032
"G19002","2010","IA",,,"Iowa","19",,,,,,,,,,,,,"02",,,,,,"50000US1902","Congressional District 2 (111th Congress), Iowa",48387,"Congressional District 2 (111th Congress), Iowa",1374
"G19003","2010","IA",,,"Iowa","19",,,,,,,,,,,,,"03",,,,,,"50000US1903","Congressional District 3 (111th Congress), Iowa",51542,"Congressional District 3 (111th Congress), Iowa",1270
"G19004","2010","IA",,,"Iowa","19",,,,,,,,,,,,,"04",,,,,,"50000US1904","Congressional District 4 (111th Congress), Iowa",47317,"Congressional District 4 (111th Congress), Iowa",1118
"G19005","2010","IA",,,"Iowa","19",,,,,,,,,,,,,"05",,,,,,"50000US1905","Congressional District 5 (111th Congress), Iowa",46031,"Congressional District 5 (111th Congress), Iowa",1139
"G20001","2010","KS",,,"Kansas","20",,,,,,,,,,,,,"01",,,,,,"50000US2001","Congressional District 1 (111th Congress), Kansas",43367,"Congressional District 1 (111th Congress), Kansas",1324
"G20002","2010","KS",,,"Kansas","20",,,,,,,,,,,,,"02",,,,,,"50000US2002","Congressional District 2 (111th Congress), Kansas",45992,"Congressional District 2 (111th Congress), Kansas",1077
"G20003","2010","KS",,,"Kansas","20",,,,,,,,,,,,,"03",,,,,,"50000US2003","Congressional District 3 (111th Congress), Kansas",60507,"Congressional District 3 (111th Congress), Kansas",1685
"G20004","2010","KS",,,"Kansas","20",,,,,,,,,,,,,"04",,,,,,"50000US2004","Congressional District 4 (111th Congress), Kansas",45291,"Congressional District 4 (111th Congress), Kansas",982
"G21001","2010","KY",,,"Kentucky","21",,,,,,,,,,,,,"01",,,,,,"50000US2101","Congressional District 1 (111th Congress), Kentucky",36752,"Congressional District 1 (111th Congress), Kentucky",1103
"G21002","2010","KY",,,"Kentucky","21",,,,,,,,,,,,,"02",,,,,,"50000US2102","Congressional District 2 (111th Congress), Kentucky",41459,"Congressional District 2 (111th Congress), Kentucky",1057
"G21003","2010","KY",,,"Kentucky","21",,,,,,,,,,,,,"03",,,,,,"50000US2103","Congressional District 3 (111th Congress), Kentucky",42397,"Congressional District 3 (111th Congress), Kentucky",1267
"G21004","2010","KY",,,"Kentucky","21",,,,,,,,,,,,,"04",,,,,,"50000US2104","Congressional District 4 (111th Congress), Kentucky",46707,"Congressional District 4 (111th Congress), Kentucky",1045
"G21005","2010","KY",,,"Kentucky","21",,,,,,,,,,,,,"05",,,,,,"50000US2105","Congressional District 5 (111th Congress), Kentucky",28411,"Congressional District 5 (111th Congress), Kentucky",1357
"G21006","2010","KY",,,"Kentucky","21",,,,,,,,,,,,,"06",,,,,,"50000US2106","Congressional District 6 (111th Congress), Kentucky",42936,"Congressional District 6 (111th Congress), Kentucky",1543
"G22001","2010","LA",,,"Louisiana","22",,,,,,,,,,,,,"01",,,,,,"50000US2201","Congressional District 1 (111th Congress), Louisiana",49866,"Congressional District 1 (111th Congress), Louisiana",1750
"G22002","2010","LA",,,"Louisiana","22",,,,,,,,,,,,,"02",,,,,,"50000US2202","Congressional District 2 (111th Congress), Louisiana",37162,"Congressional District 2 (111th Congress), Louisiana",1787
"G22003","2010","LA",,,"Louisiana","22",,,,,,,,,,,,,"03",,,,,,"50000US2203","Congressional District 3 (111th Congress), Louisiana",46048,"Congressional District 3 (111th Congress), Louisiana",2040
"G22004","2010","LA",,,"Louisiana","22",,,,,,,,,,,,,"04",,,,,,"50000US2204","Congressional District 4 (111th Congress), Louisiana",38966,"Congressional District 4 (111th Congress), Louisiana",1977
"G22005","2010","LA",,,"Louisiana","22",,,,,,,,,,,,,"05",,,,,,"50000US2205","Congressional District 5 (111th Congress), Louisiana",36401,"Congressional District 5 (111th Congress), Louisiana",1289
"G22006","2010","LA",,,"Louisiana","22",,,,,,,,,,,,,"06",,,,,,"50000US2206","Congressional District 6 (111th Congress), Louisiana",49016,"Congressional District 6 (111th Congress), Louisiana",1730
"G22007","2010","LA",,,"Louisiana","22",,,,,,,,,,,,,"07",,,,,,"50000US2207","Congressional District 7 (111th Congress), Louisiana",41542,"Congressional District 7 (111th Congress), Louisiana",1275
"G23001","2010","ME",,,"Maine","23",,,,,,,,,,,,,"01",,,,,,"50000US2301","Congressional District 1 (111th Congress), Maine",53011,"Congressional District 1 (111th Congress), Maine",1642
"G23002","2010","ME",,,"Maine","23",,,,,,,,,,,,,"02",,,,,,"50000US2302","Congressional District 2 (111th Congress), Maine",39465,"Congressional District 2 (111th Congress), Maine",1551
"G24001","2010","MD",,,"Maryland","24",,,,,,,,,,,,,"01",,,,,,"50000US2401","Congressional District 1 (111th Congress), Maryland",66890,"Congressional District 1 (111th Congress), Maryland",1254
"G24002","2010","MD",,,"Maryland","24",,,,,,,,,,,,,"02",,,,,,"50000US2402","Congressional District 2 (111th Congress), Maryland",56215,"Congressional District 2 (111th Congress), Maryland",1566
"G24003","2010","MD",,,"Maryland","24",,,,,,,,,,,,,"03",,,,,,"50000US2403","Congressional District 3 (111th Congress), Maryland",70113,"Congressional District 3 (111th Congress), Maryland",2692
"G24004","2010","MD",,,"Maryland","24",,,,,,,,,,,,,"04",,,,,,"50000US2404","Congressional District 4 (111th Congress), Maryland",71863,"Congressional District 4 (111th Congress), Maryland",2344
"G24005","2010","MD",,,"Maryland","24",,,,,,,,,,,,,"05",,,,,,"50000US2405","Congressional District 5 (111th Congress), Maryland",83020,"Congressional District 5 (111th Congress), Maryland",1831
